4.77448	2.25492E+6	4.77448	2.25492E+6	
4.78701	2.25565E+6	4.78701	2.25565E+6	
4.79954	2.25823E+6	4.79954	2.25823E+6	
4.81207	2.26002E+6	4.81207	2.26002E+6	
4.8246	2.25933E+6	4.8246	2.25933E+6	
4.83713	2.25664E+6	4.83713	2.25664E+6	
4.84965	2.25749E+6	4.84965	2.25749E+6	
4.86218	2.26015E+6	4.86218	2.26015E+6	
4.87471	2.25335E+6	4.87471	2.25335E+6	
4.88724	2.25596E+6	4.88724	2.25596E+6	
4.89977	2.2602E+6	4.89977	2.2602E+6	
4.9123	2.25848E+6	4.9123	2.25848E+6	
4.92483	2.25808E+6	4.92483	2.25808E+6	
4.93736	2.25076E+6	4.93736	2.25076E+6	
4.94988	2.24944E+6	4.94988	2.24944E+6	
4.96241	2.2523E+6	4.96241	2.2523E+6	
4.97494	2.25764E+6	4.97494	2.25764E+6	
4.98747	2.25846E+6	4.98747	2.25846E+6	
5	2.25807E+6	5	2.25807E+6	
